	category	subcategory	code	name	url	description	unit_price
1117	Power Management	Battery charger	MIKROE-2814	Solar energy click	https://www.mikroe.com/solar-energy-click	There are many battery chargers and solar energy harvesters out there already, but the Solar energy click has the unique feature - it encompasses both of these devices in a single package. The click uses Texas Instruments BQ25570 - a nano-power high-efficiency boost charger and buck converter device, designed to work with very low power energy harvesting...	27.00
1118	Power Management	Battery charger	MIKROE-2848	Charger 5 click	https://www.mikroe.com/charger-5-click	Charger 5 click is designed to charge Lithium-Ion and Lithium-Polymer batteries. Besides the overvoltage and undervoltage protection, reverse discharge and overtemperature protection, automatic recharge and end of charge safety timer, the click also introduces the fast charging feature to the line of click board™ charger products. Charger 5 click uses a...	16.00
1119	Power Management	Battery charger	MIKROE-2858	MCP73871 click	https://www.mikroe.com/mcp73871-click	MCP73871 click is a fully integrated solution for system power delivery and Li-Po/Li-Ion battery charge management. The click features many Li-Po/Li-Ion battery charging optimizations, used to maximize the battery life. Some of the MCP73871 click features include constant current and voltage charging algorithms, overvoltage protection, automatic end of...	16.00
1120	Power Management	Battery charger	MIKROE-3001	UPS Click	https://www.mikroe.com/ups-click	UPS click is a supercapacitor charger click that provides continuous power for a load connected to the output terminals. It also provides a temporary backup power supply in cases when the main power supply is abruptly disconnected - hence its name - UPS click. Besides backup function, it also provides a power for the applications with high peak power...	25.00
1121	Power Management	Battery charger	MIKROE-3049	Charger 2 Click	https://www.mikroe.com/charger-2-click	Charger 2 click is a LiPo/Li-Ion battery charger with the additional monitoring IC onboard. This Click board™ as a whole, offers unpreceded battery charging and monitoring solution for 3.7V LiPo/Li-Ion batteries, with the capacity measurement/gas gauge function, for up to 7000 mAh. It provides measurement data via the I2C interface and two signaling LEDs...	17.00
1122	Power Management	Battery charger	MIKROE-3348	Charger 8 Click	https://www.mikroe.com/charger-8-click	Charger 8 Click is an intelligent Li-Ion battery charger, system power manager, and a battery fuel gauge Click board™. As a system power distributor, it can supply up to 2A to a connected load. By utilizing an externally connected power supply, it can charge a single-cell Li-Po/Li-Ion battery. A dedicated power management IC with the optimized smart power...	24.00
1123	Power Management	Battery charger	MIKROE-3568	Charger 9 Click	https://www.mikroe.com/charger-9-click	Charger 9 click is a Li-Ion (Li+, Li-Po) battery charger, capable of charging one, two or three battery cells. It is based on the MAX1757, an integrated Li+ battery charger with many features that allow safe and reliable charging. This IC has an internal switching-mode regulation with input current limiting, allowing it to use an external power supply...	24.00
1124	Power Management	Battery charger	MIKROE-3650	Charger 11 Click	https://www.mikroe.com/charger-11-click	Charger 11 Click is a LiFePO4 (lithium iron phosphate) battery charger. This click can be used for Low-Cost LiFePO4 battery chargers, or Power Tools, toys, backup energy storage solutions, etc. Charger 11 is based on MCP73123T controller which has some extra features enabling charging without too much hassle. This click board has charging current control...	17.00
1125	Power Management	Battery charger	MIKROE-3741	BATT-MON Click	https://www.mikroe.com/batt-mon-click	BATT-MON Click is a very versatile, high accuracy, multiple-chemistry battery gauge for applications single-cell batteries. It can be used for various applications, ranging from smartphones, notebook / laptops, power tools, vacuums, to energy storage systems (ESS), while providing the output voltage at the same time. The interesting feature of this device...	13.00
1126	Power Management	Battery charger	MIKROE-3737	Balancer 3 Click	https://www.mikroe.com/balancer-3-click	Balancer 3 Click is overvoltage protection device for 2-series cell lithium-ion battery packs that incorporates a high-accuracy precision overvoltage detection circuit and automatic cell imbalance correction. It can be used for various applications, ranging from smartphones, notebook / laptops, power tools, portable equipment and instrumentation, to...	12.00
1127	Power Management	Battery charger	MIKROE-3744	Charger 12 Click	https://www.mikroe.com/charger-12-click	Charger 12 Click is a single lithium-ion (Li+) cell or three-cell NiMH/NiCd battery charger. This click can be used for Low-Cost Li-Ion battery chargers, or Power Tools, toys, backup energy storage solutions, etc. Charger 12 click is based on MAX1501 controller which has some extra features enabling charging without too much hassle. This click board has...	15.00
1128	Power Management	Battery charger	MIKROE-3748	Charger 13 Click	https://www.mikroe.com/charger-13-click	Charger 13 Click is a single lithium-ion (Li+) cell battery charger. This click can be used for Low-Cost Li-Ion battery chargers, or Power Tools, toys, backup energy storage solutions, etc. Charger 13 click is based on the RT9532GQW battery charger IC, which has some extra features enabling charging without too much hassle. This IC has an internal...	15.00
1129	Power Management	Battery charger	MIKROE-3814	Peltier Click	https://www.mikroe.com/peltier-click	The Peltier Click is a Click board™ which utilizes the SPV1050, an ultralow power energy harvester and battery charger from STMicroelectronics. The Peltier click can charge lithium battery using thermoelectric energy harvesting device (TEG). A TEG converts heat directly into electrical energy according to the Seebeck effect. It can be used for a variety...	15.00
1130	Power Management	Battery charger	MIKROE-3853	Balancer 5 Click	https://www.mikroe.com/balancer-5-click	Balancer 5 Click is an intelligent 2-cell Li-Ion battery charger, system power manager, and a battery fuel gauge Click board™. Balancer 5 click is based on BQ25887 controller which has some extra features enabling charging without too much hassle. As a system power distributor, it can supply up to 3.3A to a connected battery. By utilizing an externally...	15.00
1131	Power Management	Battery charger	MIKROE-4058	Balancer 2 Click	https://www.mikroe.com/balancer-2-click	Balancer 2 Click is an overvoltage protection device for a 2-series cell lithium-ion battery. Click contains two separate overvoltage battery detection circuits and automatic cell imbalance correction. It can be used for various applications, power tools, portable equipment, and instrumentation, to energy storage systems (ESS), while providing the output...	15.00
1132	Power Management	Battery charger	MIKROE-4082	PowerBank Click	https://www.mikroe.com/power-bank-click	PowerBank Click is a USB charging expansion board which can be used for creating power bank devices or adding charging option to your device. For battery charging management this board uses MP2632B a highly integrated 3A Lu-ion and Li-polymer battery charger from Microchip. In addition to battery charger PowerBank Click also has a MCP3221 analog to...	19.00
1133	Power Management	Battery charger	MIKROE-4116	PowerBank 2 Click	https://www.mikroe.com/powerbank-2-click	The PowerBank 2 Click is a Click board™ equipped with the RT9480, highly integrated and easy to use power solution for Li-ion power bank and other powered handheld applications. It’s usually called EZPBS (Easy to Use PowerBank Solution). This single chip includes a linear charger, a synchronous Boost with dual output load management and a torch function...	19.00
1134	Power Management	Battery charger	MIKROE-4449	Charger 3 Click	https://www.mikroe.com/charger-3-click	Charger 3 Click is a compact add-on board that represents a standalone battery charger with thermal regulation. This board features the TP4056, a complete constant-current/constant-voltage linear charger for single-cell lithium-ion batteries from NanJing Top Power ASIC Corp. The charge voltage of the TP4056 is specified at 4.2V with the charge current...	12.00
1135	Power Management	Battery charger	MIKROE-4479	UPS 3 Click	https://www.mikroe.com/ups-3-click	UPS 3 Click is a compact add-on board that represents a bidirectional active charge/balancing solution. This board features the LTC3110, a bidirectional buck-boost DC/DC regulator/charger combination with selectable operation modes for charging and system backup from Analog Devices. It can autonomously transition from Charge to Backup mode or switch modes...	29.00
1136	Power Management	Battery charger	MIKROE-4576	Charger 6 Click	https://www.mikroe.com/charger-6-click	Charger 6 Click is a compact add-on board that represents a single-cell battery charger. This board features the BQ25601, an I2C controlled battery charger for high input voltage and narrow voltage DC power path management from Texas Instruments. This buck charger supports USB, and it’s optimized for USB voltage input. The low impedance power path...	12.00
1137	Power Management	Battery charger	MIKROE-4768	Charger 16 Click	https://www.mikroe.com/charger-16-click	Charger 16 Click is a compact add-on board that represents a single-cell battery charger. This board features the LT1571, a constant-current/constant-voltage battery charger with preset voltage and termination flag from Analog Devices. Powering up from an external power supply rated up to 20V, this Click board™ has an onboard current sense resistor which...	19.00
1138	Power Management	Battery charger	MIKROE-4990	Charger 18 Click	https://www.mikroe.com/charger-18-click	Charger 18 Click is a compact add-on board representing a single-cell battery charger. This board features the LTC3553, a micropower, highly integrated power management, and battery charger for single-cell Li-Ion/Polymer battery applications from Analog Devices. Designed specifically for USB applications, it also includes a PowerPath manager with...	21.00
